timestamp;song_title;artist;streams;url;saved_file
2026-01-24 03:04:40;Reset;Acer Philippines, SB19, Sandara Park;3162798;sb19_reset_20260124_030440.html
2026-01-24 03:04:50;Tahanan;Acer Philippines, SB19;1570479;sb19_tahanan_20260124_030450.html
2026-01-24 03:05:00;G Pa Rin Ang Pasko;GCash, SB19;796732;sb19_g_pa_rin_ang_pasko_20260124_030500.html
2026-01-24 03:05:09;Ready, Set, G!;GCash, GCash Jr., SB19;1134886;sb19_ready_set_g_20260124_030509.html
2026-01-24 03:05:19;We Wish You A Merry GCash;GCash, SB19;1320370;sb19_we_wish_you_a_merry_gcash_20260124_030519.html
2026-01-24 03:05:29;Make It Merry, I-GCash Mo;GCash, SB19;990488;sb19_make_it_merry_i_gcash_mo_20260124_030529.html
2026-01-24 03:05:38;Tara, Summer Na!;GCash, SB19;1893991;sb19_tara_summer_na_20260124_030538.html
2026-01-24 03:05:48;TM Doble Dekada (Samahang Pina-Easy);The Juans, SB19, Donnalyn, Matthaios;2839048;sb19_tm_doble_dekada_samahang_pina_easy_20260124_030548.html
2026-01-24 03:05:57;Dobleng GV sa FunPasko (Noon, Ngayon, Palagi);The Juans, SB19;672307;sb19_dobleng_gv_sa_funpasko_noon_ngayon_palagi_20260124_030557.html
2026-01-24 03:06:07;TM FunPasko (Samahang Pina-Easy);The Juans, SB19, Donnalyn;900609;sb19_tm_funpasko_samahang_pina_easy_20260124_030607.html
2026-01-24 03:06:17;Push Ang Pusuan;The Juans, SB19, Matthaios;3460995;sb19_push_ang_pusuan_20260124_030617.html
2026-01-24 03:06:26;Team Tayo;The Juans, SB19;1055171;sb19_team_tayo_20260124_030626.html
2026-01-24 03:06:36;Ating Pasko;Acer Philippines, SB19, G22;2425315;sb19_ating_pasko_20260124_030636.html
2026-01-24 03:06:45;La Luna;PABLO;17411592;pablo_la_luna_20260124_030645.html
2026-01-24 03:07:05;Presyon;PABLO;2635129;pablo_presyon_20260124_030705.html
2026-01-24 03:07:15;Wala;PABLO;2868083;pablo_wala_20260124_030715.html
2026-01-24 03:07:24;The Boy Who Cried Wolf;PABLO;4871807;pablo_the_boy_who_cried_wolf_20260124_030724.html
2026-01-24 03:07:34;Kumunoy;PABLO;3936887;pablo_kumunoy_20260124_030734.html
2026-01-24 03:07:44;Kelan;PABLO, Josue;2429751;pablo_kelan_20260124_030744.html
2026-01-24 03:07:53;Drowning in the Water;PABLO;5600545;pablo_drowning_in_the_water_20260124_030753.html
2026-01-24 03:08:03;Breathe (Outro);PABLO;1889949;pablo_breathe_outro_20260124_030803.html
