Song Title;Artist;Year;Album/EP/Single;Collaborating Artist(s);Spotify Link;Streams
Bakit Papa?;YARA;2023;Single;;https://open.spotify.com/track/280Mm8m0HB5Qo2yCzzbfBP;
Eksena;YARA;2024;Single;;https://open.spotify.com/track/4B1wztWRQ8yl4oUv40fCnp;
Katawan Flow;YARA;2024;Single;;https://open.spotify.com/track/26O0p253Ig1aIICXCuywD3;
Sabi Ko Na;YARA;2025;Single;;https://open.spotify.com/track/7HdHdHAVMYbCj5KyifFRds;
Sabi Ko Na (Remix);YARA;2025;Single;;https://open.spotify.com/track/5NZYys1u1faca6CagWpgPX;
