Song Title;Artist;Year;Album/EP/Single;Collaborating Artist(s);Spotify Link;Streams
Tara Na;Cloud 7;2023;Single;;https://open.spotify.com/track/3kE0EVJutUw7VoG6F26e1z;
Tayo Na;Cloud 7;2024;Single;;https://open.spotify.com/track/0PqPhC40F0yb8EkUjWNHUA;
Silipin Ang Mundo;Cloud 7;2024;Single;;https://open.spotify.com/track/31hiGPKFVeGJq7lzsUIDxz;
Kabataang Pinoy;Cloud 7;2025;Single;;https://open.spotify.com/track/0ixKqYjF3ifGohXwSM9k2s;
Bara-Bara;Cloud 7;2025;Single;;https://open.spotify.com/track/5ABt6SigiY1fhETZTaOjJ1;
