Song Title;Artist;Year;Album/EP/Single;Collaborating Artist(s);Spotify Link;Streams
Blink Twice (Dos Veces Remix);BINI;2025;Single;Belinda;https://open.spotify.com/track/6SNHfk6CipQOSALhblynof;
Blink Twice (Taglish Version);BINI;2025;Single;;https://open.spotify.com/track/12dI6qK0w7Grhim6Gx7Xzx;
TOP;BINI;2025;Single;;https://open.spotify.com/track/2XZsdeacLnuHfQCetOSIdX;
OXYGEN;BINI;2025;Single;Orchestra of the Filipino Youth;https://open.spotify.com/track/2rvqMC6SRBCHcwFdMmaHfK;
First Luv;BINI;2025;FLAMES;;https://open.spotify.com/track/0qHbCeNAPB7EaKxWiyaAMP;
Sweet Tooth;BINI;2025;FLAMES;;https://open.spotify.com/track/4255eE0aWSyfbIWTpIE1qu;
Paruparo;BINI;2025;FLAMES;;https://open.spotify.com/track/0waZh26XErLP0Za4Dgc3T0;
Infinity;BINI;2025;FLAMES;;https://open.spotify.com/track/6rKlGBShPmNsQkzvEvdwqq;
Katabi;BINI;2025;FLAMES;;https://open.spotify.com/track/01R8mmP7FyotvSQkjlxK7v;
Bikini;BINI;2025;FLAMES;;https://open.spotify.com/track/03Tt2qPSQKaXMkLtZ3Zwg9;
Shagidi;BINI;2025;FLAMES;;https://open.spotify.com/track/7zKYsYbbC7N8C5QOOtTlZx;
Unang Kilig;BINI;2026;Single;;https://open.spotify.com/track/7mfaRuBDtbywhmLSoPSscp;
Honey Honey;BINI;2026;Single;;https://open.spotify.com/track/282XNtIdfDh0NupdD8zBzp;
Blush;BINI;;Unknown;;https://open.spotify.com/track/1yhQJwdcU0HAwAKZdRURfM;
Tic Tac Toe;BINI;;Unknown;;https://open.spotify.com/track/7p0yhoW25GIawuucfI1KUx;
Sugar Rush;BINI;;Unknown;;https://open.spotify.com/track/4CaaLtLET15FQFMHdYX0Pu;
Step Back;BINI;;Unknown;;https://open.spotify.com/track/4sDGLlaH25cN1i3KFxIGsl;
